id,date,detail,rocket_status,price,mission_status,wind_speed,humidity,temperature,location,latitude,longitude,country_id,organisation,isprivate,country,cluster
3076,1973-12-19,Cosmos-3M (11K65M) | Cosmos 617 to 624,StatusRetired,,Success,14.1708,64.6544,-12.2223,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3077,1973-12-18,Soyuz | Soyuz 13,StatusRetired,,Success,8.39285,87.3877,-2.5498,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
3078,1973-12-17,Soyuz M | Cosmos 616,StatusRetired,,Success,8.90178,84.5742,-3.3816,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3079,1973-12-13,Titan III(23)C | DSCS-II 3&4,StatusRetired,,Success,9.5323,48.0645,26.032,"SLC-40, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,Martin Marietta,1,United States,4
3080,1973-12-13,Cosmos-2I (63SM) | Cosmos 615,StatusRetired,,Success,6.26669,89.1153,-7.0789,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3081,1973-12-04,Cosmos-3M (11K65M) | Cosmos 614,StatusRetired,,Success,10.5571,59.4747,5.89515,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3082,1973-11-30,Molniya-M /Block L | Molniya-1 n†­38,StatusRetired,,Success,11.0742,78.3783,10.7853,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3083,1973-11-28,Voskhod | Cosmos 612,StatusRetired,,Success,13.0092,75.4362,14.3478,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3084,1973-11-28,Cosmos-2I (63SM) | Cosmos 611,StatusRetired,,Success,12.7661,46.8421,19.9962,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3085,1973-11-27,Cosmos-3M (11K65M) | Cosmos 610,StatusRetired,,Success,9.93468,56.78,15.106,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3086,1973-11-21,Voskhod | Cosmos 609,StatusRetired,,Success,7.48934,67.4986,12.2515,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,2
3087,1973-11-20,Cosmos-2I (63SM) | Cosmos 608,StatusRetired,,Success,9.22164,84.6513,-1.4391,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3088,1973-11-16,Saturn IB | Skylab 4,StatusRetired,,Success,11.1904,66.1368,18.601,"LC-39B, Kennedy Space Center, Florida, USA",30.9194,-87.3141,238,NASA,0,United States,0
3089,1973-11-14,Molniya-M /Block L | Molniya-1 n†­37,StatusRetired,,Success,7.26923,72.6337,14.9161,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,2
3090,1973-11-10,"Titan IIID | KH-9, SSF-B-24 & SSF-C-4",StatusRetired,,Success,13.6308,53.6026,8.95458,"SLC-4E, Vandenberg AFB, California, USA",34.6632,-118.191,238,Martin Marietta,1,United States,0
3091,1973-11-10,Voskhod | Cosmos 607,StatusRetired,,Success,7.26024,50.9717,9.96898,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3092,1973-11-03,Atlas-SLV3D Centaur-D1A | Mariner 10,StatusRetired,,Success,4.20098,71.8776,2.41672,"SLC-36B, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,General Dynamics,1,United States,0
3093,1973-11-02,Molniya-M /Block 2BL | Cosmos 606,StatusRetired,,Success,6.11732,62.1159,8.65284,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3094,1973-10-31,Soyuz U | Cosmos 605,StatusRetired,,Success,7.54879,85.5719,-0.170051,"Site 43/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3095,1973-10-30,Cosmos-3M (11K65M) | Intercosmos-10,StatusRetired,,Success,6.80432,67.215,12.6577,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3096,1973-10-29,Vostok-2M | Cosmos 604,StatusRetired,,Success,10.8565,55.2065,18.7562,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3097,1973-10-27,Voskhod | Cosmos 603,StatusRetired,,Success,9.95742,75.7469,-5.63375,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3098,1973-10-20,Voskhod | Cosmos 602,StatusRetired,,Success,9.52316,61.6945,9.59559,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3099,1973-10-19,Molniya-M /Block L | Molniya-2 n†­36,StatusRetired,,Success,7.12463,78.4846,9.59091,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3100,1973-10-16,Cosmos-2I (63SM) | Cosmos 601,StatusRetired,,Success,10.5098,66.6332,-4.93434,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3101,1973-10-16,Voskhod | Cosmos 600,StatusRetired,,Success,10.77,64.9231,-4.58339,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3102,1973-10-15,Voskhod | Cosmos 599,StatusRetired,,Success,13.3839,56.8427,6.70076,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,2
3103,1973-10-10,Voskhod | Cosmos 598,StatusRetired,,Success,11.2993,78.141,5.19258,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3104,1973-10-06,Voskhod | Cosmos 597,StatusRetired,,Success,12.0674,85.6274,-8.10616,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3105,1973-10-03,Voskhod | Cosmos 596,StatusRetired,,Success,12.3959,55.6584,14.1317,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3106,1973-10-02,Cosmos-3M (11K65M) | Cosmos 588 to 595,StatusRetired,,Success,5.27017,51.6598,9.31519,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3107,1973-09-27,Titan III(24)B | OPS 6275,StatusRetired,,Success,14.108,68.7056,12.9229,"SLC-4W, Vandenberg AFB, California, USA",34.6632,-118.191,238,US Air Force,0,United States,0
3108,1973-09-27,Soyuz | Soyuz 12,StatusRetired,,Success,10.3249,70.2173,-1.64534,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
3109,1973-09-21,Soyuz U | Cosmos 587,StatusRetired,,Success,5.21309,54.1498,6.99843,"Site 43/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3110,1973-09-18,Feng Bao 1 | JSSW-1,StatusRetired,,Failure,9.10069,69.5043,-7.15771,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
3111,1973-09-14,Cosmos-3M (11K65M) | Cosmos 586,StatusRetired,,Success,13.8103,45.3647,18.6696,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3112,1973-09-08,Cosmos-3M (11K65M) | Cosmos 585,StatusRetired,,Success,7.31622,76.1315,1.66727,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3113,1973-09-06,Voskhod | Cosmos 584,StatusRetired,,Success,13.4059,87.7026,-0.643394,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3114,1973-08-30,Voskhod | Cosmos 583,StatusRetired,,Success,7.18352,41.4013,18.8169,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,2
3115,1973-08-30,Molniya-M /Block L | Molniya-1 n†­35,StatusRetired,,Success,13.6313,66.1157,24.9039,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3116,1973-08-28,Cosmos-3M (11K65M) | Cosmos 582,StatusRetired,,Success,13.2816,72.8411,12.0352,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3117,1973-08-24,Voskhod | Cosmos 581,StatusRetired,,Success,11.2157,64.0149,23.6789,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,2
3118,1973-08-23,Atlas-SLV3D Centaur-D1A | Intelsat 4 F7,StatusRetired,,Success,9.10505,46.9154,29.4111,"SLC-36A, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,General Dynamics,1,United States,4
3119,1973-08-22,Cosmos-2I (63SM) | Cosmos 580,StatusRetired,,Success,5.14131,40.6996,17.5892,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3120,1973-08-21,Titan-III(33)B Agena-D | Jumpseat 3,StatusRetired,,Success,6.08904,54.4982,24.7007,"SLC-4W, Vandenberg AFB, California, USA",34.6632,-118.191,238,Martin Marietta,1,United States,4
3121,1973-08-21,Voskhod | Cosmos 579,StatusRetired,,Success,9.46449,58.048,1.34747,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3122,1973-08-01,Voskhod | Cosmos 578,StatusRetired,,Success,14.4336,65.006,0.350851,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3123,1973-07-28,Saturn IB | Skylab 3,StatusRetired,,Success,7.38094,77.0113,0.0418612,"LC-39B, Kennedy Space Center, Florida, USA",30.9194,-87.3141,238,NASA,0,United States,0
3124,1973-07-25,Voskhod | Cosmos 577,StatusRetired,,Success,9.36274,77.9387,7.41069,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3125,1973-07-13,Titan IIID | KH-9,StatusRetired,,Success,6.03085,68.6041,16.8051,"SLC-4E, Vandenberg AFB, California, USA",34.6632,-118.191,238,Martin Marietta,1,United States,0
3126,1973-07-11,Molniya-M /Block L | Molniya-2 n†­34,StatusRetired,,Success,12.8363,57.9064,23.4207,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3127,1973-07-04,Voskhod | Zenit-4M n†­50,StatusRetired,,Failure,10.1162,50.3824,9.40082,"Site 43/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3128,1973-06-27,Soyuz M | Cosmos 576,StatusRetired,,Success,5.82644,45.2597,20.3953,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3129,,Cosmos-3M (11K65M) | Tselina-OM #20,StatusRetired,,Failure,7.20118,58.7169,12.2672,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3130,,Titan III(24)B | OPS 4018,StatusRetired,,Failure,11.2751,89.1153,-3.85924,"SLC-4W, Vandenberg AFB, California, USA",34.6632,-118.191,238,US Air Force,0,United States,0
3131,1973-06-21,Voskhod | Cosmos 575,StatusRetired,,Success,10.8331,54.2751,15.8279,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3132,1973-06-20,Cosmos-3M (11K65M) | Cosmos 574,StatusRetired,,Success,14.031,72.3405,5.45081,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3133,1973-06-15,Soyuz | Cosmos 573,StatusRetired,,Success,5.64557,84.5852,-4.49067,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
3134,1973-06-12,Titan III(23)C | DSP-4,StatusRetired,,Success,9.25848,72.3915,13.777,"SLC-40, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,Martin Marietta,1,United States,0
3135,1973-06-10,Voskhod | Cosmos 572,StatusRetired,,Success,9.08379,76.3904,8.08621,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
3136,1973-06-08,Cosmos-3M (11K65M) | Cosmos 564 to 571,StatusRetired,,Success,6.87011,66.8457,16.5544,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3137,1973-06-06,Voskhod | Cosmos 563,StatusRetired,,Success,12.3741,65.3329,0.884969,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3138,1973-06-05,Cosmos-2I (63SM) | Cosmos 562,StatusRetired,,Success,12.8035,73.6907,11.027,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3139,1973-05-29,Vostok-2M | Meteor n†­26,StatusRetired,,Success,7.2706,45.4976,18.7408,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3140,1973-05-25,Voskhod | Cosmos 561,StatusRetired,,Success,14.3669,69.0045,4.41452,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3141,1973-05-25,Saturn IB | Skylab 2,StatusRetired,,Success,13.2148,60.1424,15.411,"LC-39B, Kennedy Space Center, Florida, USA",30.9194,-87.3141,238,NASA,0,United States,0
3142,1973-05-25,Cosmos-3M (11K65M) | Zaliv #17,StatusRetired,,Failure,13.23,66.1374,15.3967,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3143,1973-05-24,Cosmos-3MRB (65MRB) | BOR-3 Shuttle,StatusRetired,,Success,12.2276,68.6923,3.58411,"Site 86/1, Kapustin Yar, Russia",48.5817,45.7448,183,RVSN USSR,0,Russia,3
3144,1973-05-23,Voskhod | Cosmos 560,StatusRetired,,Success,13.8001,46.406,18.2026,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3145,1973-05-22,Diamant B | Castor & Pollux,StatusRetired,,Failure,3.07188,40.9666,23.4418,"ELD, Guiana Space Centre, French Guiana, France",16.2391,-61.3654,78,CNES,0,France,4
3146,1973-05-18,Soyuz U | Cosmos 559,StatusRetired,,Success,13.9979,73.4764,-7.96877,"Site 43/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3147,1973-05-17,Cosmos-2I (63SM) | Cosmos 558,StatusRetired,,Success,7.65123,74.8827,4.25985,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3148,1973-05-16,Titan III(24)B | OPS 2093,StatusRetired,,Success,7.65465,60.7802,-6.23105,"SLC-4W, Vandenberg AFB, California, USA",34.6632,-118.191,238,US Air Force,0,United States,0
3149,1973-05-14,Saturn V | Skylab 1,StatusRetired,1160.0,Success,7.60326,61.3719,14.1924,"LC-39A, Kennedy Space Center, Florida, USA",30.9194,-87.3141,238,NASA,0,United States,0
3150,1973-05-05,Voskhod | Cosmos 554,StatusRetired,,Success,12.0944,71.2821,3.93678,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3151,1973-04-25,Voskhod | Cosmos 555,StatusRetired,,Success,9.08551,53.4805,9.3625,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3152,1973-04-25,Tsyklon-2 | Cosmos 556,StatusRetired,,Failure,9.89277,58.0055,0.301046,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,2
3153,1973-04-19,Cosmos-2I (63SM) | Intercosmos-9,StatusRetired,,Success,5.22206,71.8871,4.76593,"Site 86/1, Kapustin Yar, Russia",48.5817,45.7448,183,RVSN USSR,0,Russia,3
3154,1973-04-19,Voskhod | Cosmos 554,StatusRetired,,Success,13.3063,69.3291,-7.165,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3155,1973-04-12,Cosmos-2I (63SM) | Cosmos 553,StatusRetired,,Success,7.57279,60.6981,14.9715,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3156,1973-04-06,Atlas-SLV3D Centaur-D1A | Pioneer 11,StatusRetired,,Success,9.46156,61.4796,19.8728,"SLC-36B, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,General Dynamics,1,United States,0
3157,1973-04-05,Molniya-M /Block L | Molniya-2 n†­33,StatusRetired,,Success,7.88515,61.5637,4.57068,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3158,1973-04-03,Proton K | Saliout-2,StatusRetired,,Success,8.0725,60.0744,4.98277,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,2
3159,1973-03-22,Voskhod | Cosmos 552,StatusRetired,,Success,13.3708,56.4324,16.598,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3160,1973-03-20,Vostok-2M | Meteor n†­25,StatusRetired,,Success,8.31897,55.2575,11.6456,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3161,1973-03-09,Titan IIID | KH-9,StatusRetired,,Success,14.7415,68.5639,-0.193135,"SLC-4E, Vandenberg AFB, California, USA",34.6632,-118.191,238,Martin Marietta,1,United States,0
3162,1973-03-06,Atlas-SLV3A Agena-D | AFP-720 (Rhyolite-2),StatusRetired,,Success,5.40807,64.1444,6.71638,"LC-13, Cape Canaveral AFS, Florida, USA",28.4033,-80.599,238,General Dynamics,1,United States,0
3163,1973-03-06,Voskhod | Cosmos 551,StatusRetired,,Success,13.2863,74.8013,3.10387,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
3164,1973-03-01,Voskhod | Cosmos 550,StatusRetired,,Success,13.9412,86.5826,-5.40761,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3165,1973-02-28,Cosmos-3M (11K65M) | Cosmos 549,StatusRetired,,Success,12.2645,82.8065,-13.1422,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3166,,Molniya-M /Block SO-L | Prognoz n†­3,StatusRetired,,Success,13.6736,75.1914,-9.74481,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
3167,1973-02-08,Voskhod | Cosmos 548,StatusRetired,,Success,9.75742,65.2235,3.13739,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3168,1973-02-03,Molniya-M /Block L | Molniya-1 n†­32,StatusRetired,,Success,12.4811,67.7713,-1.32428,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
3169,1973-02-01,Voskhod | Cosmos 547,StatusRetired,,Success,10.6365,77.1049,12.3327,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
3170,1973-01-26,Cosmos-3M (11K65M) | Cosmos 546,StatusRetired,,Success,9.51511,68.5244,7.15006,"Site 107/1, Kapustin Yar, Russia",48.5817,45.7448,183,RVSN USSR,0,Russia,3
3171,1973-01-24,Cosmos-2I (63SM) | Cosmos 545,StatusRetired,,Success,14.3189,53.6174,6.38354,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3172,1973-01-20,Cosmos-3M (11K65M) | Cosmos 544,StatusRetired,,Success,7.5165,63.68,-13.0714,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3173,1973-01-11,Voskhod | Cosmos 543,StatusRetired,,Success,8.68508,73.4513,-4.99917,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
3174,1972-12-28,Vostok-2M | Cosmos 542,StatusRetired,,Partial Failure,10.7205,68.7589,-4.72308,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3175,1972-12-27,Soyuz M | Cosmos 541,StatusRetired,,Success,8.90964,62.9826,-1.69543,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3176,1972-12-25,Cosmos-3M (11K65M) | Cosmos 540,StatusRetired,,Success,10.0253,77.1347,6.21344,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3177,1972-12-21,Titan III(24)B | OPS 3978,StatusRetired,,Success,7.77341,62.4347,11.4095,"SLC-4W, Vandenberg AFB, California, USA",34.6632,-118.191,238,US Air Force,0,United States,0
3178,1972-12-21,Cosmos-3M (11K65M) | Cosmos 539,StatusRetired,,Success,7.71108,50.5269,14.9126,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3179,1972-12-20,Atlas-SLV3A Agena-D | AFP-827 (Canyon-5),StatusRetired,,Success,4.63934,54.4734,26.9609,"LC-13, Cape Canaveral AFS, Florida, USA",28.4033,-80.599,238,General Dynamics,1,United States,4
3180,1972-12-19,Saturn V | Apollo 17,StatusRetired,1160.0,Success,8.69911,70.7486,-6.41454,"LC-39A, Kennedy Space Center, Florida, USA",30.9194,-87.3141,238,NASA,0,United States,0
3181,1972-12-14,Voskhod | Cosmos 538,StatusRetired,,Success,11.5945,51.6185,8.71393,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3182,1972-12-12,Molniya-M /Block L | Molniya-2 n†­31,StatusRetired,,Success,8.42352,72.1648,12.8508,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3183,1972-12-02,Molniya-M /Block L | Molniya-1 n†­30,StatusRetired,,Success,11.101,58.7939,4.63727,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,2
3184,1972-11-30,Cosmos-2I (63SM) | Intercosmos-8,StatusRetired,,Success,11.7531,62.4591,10.4655,"Site 86/1, Kapustin Yar, Russia",48.5817,45.7448,183,RVSN USSR,0,Russia,2
3185,1972-11-25,Voskhod | Cosmos 537,StatusRetired,,Success,6.86744,75.4817,10.8983,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
3186,1972-11-23,N1-L3 | 7L (Soyuz 7K-LOK No.1),StatusRetired,,Failure,10.8768,83.631,-7.80325,"Site 110/37, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
3187,1972-11-15,Scout D1 | Explorer 48,StatusRetired,,Success,7.49318,76.2837,11.1975,"SM Launch Tab, San Marco Launch Platform, Kenya",1.0,38.0,117,ASI,0,Kenya,0
3188,1972-11-03,Cosmos-3M (11K65M) | Cosmos 536,StatusRetired,,Success,12.4421,83.2283,-6.65595,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3189,1972-11-01,Cosmos-3M (11K65M) | Cosmos 528 to 535,StatusRetired,,Success,5.72303,79.3661,14.6536,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3190,1972-10-31,Voskhod | Cosmos 527,StatusRetired,,Success,14.0564,69.235,13.4258,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3191,1972-10-26,Vostok-2M | Meteor n†­24,StatusRetired,,Success,9.81934,64.3025,5.74344,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3192,1972-10-25,Cosmos-2I (63SM) | Cosmos 526,StatusRetired,,Success,5.17619,52.3847,15.7405,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3193,1972-10-18,Voskhod | Cosmos 525,StatusRetired,,Success,14.2886,83.8613,-5.61305,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3194,1972-10-17,Cosmos-3M (11K65M) | Strela-2M satellite,StatusRetired,,Failure,14.3159,68.5594,-7.65525,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3195,1972-10-14,Molniya-M /Block L | Molniya-1 n†­29,StatusRetired,,Success,10.0609,71.7223,-2.17383,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3196,1972-10-11,Cosmos-2I (63SM) | Cosmos 524,StatusRetired,,Success,14.243,71.2407,12.4759,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3197,1972-10-10,Titan IIID | KH-9 & SSF-C-3,StatusRetired,,Success,12.8304,71.2321,-4.95927,"SLC-4E, Vandenberg AFB, California, USA",34.6632,-118.191,238,Martin Marietta,1,United States,0
3198,1972-10-05,Cosmos-2I (63SM) | Cosmos 523,StatusRetired,,Success,6.42496,80.4991,-0.634804,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3199,1972-10-04,Voskhod | Cosmos 522,StatusRetired,,Success,6.12814,68.5572,18.8159,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3200,1972-10-02,Atlas-E/F Burner | P72-1,StatusRetired,,Success,7.58954,71.2719,8.35721,"LC-576A1, Vandenberg AFB, California, USA",34.6632,-118.191,238,General Dynamics,1,United States,0
3201,1972-09-30,Molniya-M /Block L | Molniya-2 n†­28,StatusRetired,,Success,10.0687,60.6904,16.2288,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3202,1972-09-29,Cosmos-3M (11K65M) | Cosmos 521,StatusRetired,,Success,9.84005,48.7634,15.6822,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
3203,1972-09-19,Molniya-M /Block 2BL | Cosmos 520,StatusRetired,,Success,9.64658,64.0474,1.15141,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
3204,1972-09-16,Voskhod | Cosmos 519,StatusRetired,,Success,9.62288,82.8413,-0.889091,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
