country_id,intensity_level,side_a,side_b,year,conflict_id
212,1,Government of Sudan,SLM/A,2005,1600
212,2,Government of Sudan,"NRF, SLM/A, SLM/A - MM",2006,1601
212,1,Government of Sudan,"JEM, SLFA",2007,1602
212,1,Government of Sudan,"JEM, SLFA, SLM/A",2008,1603
212,1,Government of Sudan,"JEM, SLM/A",2009,1604
212,2,Government of Sudan,"JEM, SLM/A, SSDM/A",2010,1605
212,2,Government of Sudan,"JEM, SLM/A, SPLM/A-North, SRF, SSDM/A, SSLM/A",2011,1606
212,2,Government of Sudan,SRF,2012,1607
212,1,Government of Sudan,SRF,2013,1608
212,1,Government of Sudan,"Darfur Joint Resistance Forces, SARC, SRF",2014,1609
212,2,Government of Sudan,"Darfur Joint Resistance Forces, SPLM/A-North, SRF",2015,1610
212,2,Government of Sudan,"SPLM/A-North, SRF",2016,1611
212,1,Government of Sudan,"SARC, SLM/A, SRF",2017,1612
212,1,Government of Sudan,SLM/A,2018,1613
212,1,Government of Sudan,SLM/A,2020,1614
212,1,Government of Sudan,SLM/A,2021,1615
212,1,Government of Sudan,SLM/A,2022,1616
212,2,Government of Sudan,"RSF, SPLM/A-North",2023,1617
131,1,Government of Madagascar,Monima,1971,1618
149,1,Government of Morocco,Military faction (forces of Mohamed Madbouh),1971,1619
168,2,Government of Pakistan,Mukti Bahini,1971,1620
204,2,Government of Sri Lanka,JVP,1971,1621
204,1,Government of Sri Lanka,JVP,1989,1622
204,1,Government of Sri Lanka,JVP,1990,1623
234,1,Government of Uganda,Military faction (forces of Idi Amin),1971,1624
234,1,Government of Uganda,Kikosi Maalum,1972,1625
234,1,Government of Uganda,Military faction (forces of Charles Arube),1974,1626
234,1,Government of Uganda,"Fronasa, Kikosi Maalum, UNLF",1979,1627
234,1,Government of Uganda,FUNA,1980,1628
234,2,Government of Uganda,"FUNA, NRA, UNRF",1981,1629
234,2,Government of Uganda,"NRA, UFM, UNRF",1982,1630
234,2,Government of Uganda,"NRA, UNRF",1983,1631
234,2,Government of Uganda,NRA,1984,1632
234,2,Government of Uganda,NRA,1985,1633
234,2,Government of Uganda,"HSM, NRA, UPDA",1986,1634
234,2,Government of Uganda,"HSM, UPA, UPDA",1987,1635
234,2,Government of Uganda,"Lord's Army, LRA, UPA",1988,1636
234,2,Government of Uganda,"LRA, UPA",1989,1637
234,1,Government of Uganda,"LRA, UPA",1990,1638
234,1,Government of Uganda,"LRA, UPA",1991,1639
234,1,Government of Uganda,UPA,1992,1640
234,1,Government of Uganda,LRA,1994,1641
234,1,Government of Uganda,LRA,1995,1642
234,2,Government of Uganda,"ADF, LRA, WNBF",1996,1643
234,1,Government of Uganda,"ADF, LRA, UNRF II",1997,1644
234,1,Government of Uganda,"ADF, LRA",1998,1645
234,1,Government of Uganda,ADF,1999,1646
234,1,Government of Uganda,"ADF, LRA",2000,1647
234,1,Government of Uganda,"ADF, LRA",2001,1648
234,2,Government of Uganda,"ADF, LRA",2002,1649
234,1,Government of Uganda,LRA,2003,1650
234,2,Government of Uganda,LRA,2004,1651
234,1,Government of Uganda,LRA,2005,1652
234,1,Government of Uganda,LRA,2006,1653
234,1,Government of Uganda,ADF,2007,1654
234,1,Government of Uganda,LRA,2008,1655
234,1,Government of Uganda,LRA,2009,1656
234,1,Government of Uganda,"ADF, LRA",2010,1657
234,1,Government of Uganda,"ADF, LRA",2011,1658
234,1,Government of Uganda,"ADF, LRA",2013,1659
234,1,Government of Uganda,"ADF, LRA",2014,1660
234,1,Government of Uganda,ADF,2015,1661
234,1,Government of Uganda,ADF,2016,1662
234,1,Government of Uganda,ADF,2017,1663
237,1,Government of United Kingdom,PIRA,1971,1664
237,1,Government of United Kingdom,PIRA,1972,1665
237,1,Government of United Kingdom,PIRA,1973,1666
237,1,Government of United Kingdom,PIRA,1974,1667
237,1,Government of United Kingdom,PIRA,1975,1668
237,1,Government of United Kingdom,PIRA,1976,1669
237,1,Government of United Kingdom,PIRA,1977,1670
237,1,Government of United Kingdom,PIRA,1978,1671
237,1,Government of United Kingdom,PIRA,1979,1672
237,1,Government of United Kingdom,PIRA,1980,1673
237,1,Government of United Kingdom,PIRA,1981,1674
237,1,Government of United Kingdom,PIRA,1982,1675
237,1,Government of United Kingdom,PIRA,1983,1676
237,1,Government of United Kingdom,PIRA,1984,1677
237,1,Government of United Kingdom,PIRA,1985,1678
237,1,Government of United Kingdom,PIRA,1986,1679
237,1,Government of United Kingdom,PIRA,1987,1680
237,1,Government of United Kingdom,PIRA,1988,1681
237,1,Government of United Kingdom,PIRA,1989,1682
237,1,Government of United Kingdom,PIRA,1990,1683
237,1,Government of United Kingdom,PIRA,1991,1684
237,1,Government of United Kingdom,RIRA,1998,1685
68,1,Government of El Salvador,Military faction (forces of Benjamin Mejia),1972,1686
68,1,Government of El Salvador,"ERP, FPL",1979,1687
68,1,Government of El Salvador,FMLN,1980,1688
68,2,Government of El Salvador,FMLN,1981,1689
68,2,Government of El Salvador,FMLN,1982,1690
68,2,Government of El Salvador,FMLN,1983,1691
68,2,Government of El Salvador,FMLN,1984,1692
68,2,Government of El Salvador,FMLN,1985,1693
68,2,Government of El Salvador,FMLN,1986,1694
68,2,Government of El Salvador,FMLN,1987,1695
68,2,Government of El Salvador,FMLN,1988,1696
68,2,Government of El Salvador,FMLN,1989,1697
68,1,Government of El Salvador,FMLN,1990,1698
68,1,Government of El Salvador,FMLN,1991,1699
167,1,Government of Oman,PFLO,1969,1700
167,1,Government of Oman,PFLO,1970,1701
167,1,Government of Oman,PFLO,1971,1702
167,1,Government of Oman,PFLO,1972,1703
167,1,Government of Oman,PFLO,1973,1704
167,1,Government of Oman,PFLO,1974,1705
167,1,Government of Oman,PFLO,1975,1706
249,1,Government of Zimbabwe (Rhodesia),ZAPU,1967,1707
249,1,Government of Zimbabwe (Rhodesia),ZAPU,1968,1708
249,1,Government of Zimbabwe (Rhodesia),"ZANU, ZAPU",1973,1709
249,1,Government of Zimbabwe (Rhodesia),"ZANU, ZAPU",1974,1710
249,1,Government of Zimbabwe (Rhodesia),ZANU,1975,1711
249,2,Government of Zimbabwe (Rhodesia),"PF, ZANU",1976,1712
249,2,Government of Zimbabwe (Rhodesia),PF,1977,1713
249,2,Government of Zimbabwe (Rhodesia),PF,1978,1714
249,2,Government of Zimbabwe (Rhodesia),PF,1979,1715
239,1,Government of Uruguay,MLN/Tupamaros,1972,1716
247,1,Government of South Yemen,Government of Yemen (North Yemen),1972,1717
247,1,Government of South Yemen,Government of Yemen (North Yemen),1979,1718
46,1,Government of Chile,"Military faction (forces of Augusto Pinochet, Toribio Merino and Leigh Guzman)",1973,1719
19,1,Government of Bangladesh,PCJSS,1975,1720
19,1,Government of Bangladesh,PCJSS,1976,1721
19,1,Government of Bangladesh,PCJSS,1977,1722
19,1,Government of Bangladesh,PCJSS,1978,1723
19,1,Government of Bangladesh,PCJSS,1979,1724
19,1,Government of Bangladesh,PCJSS,1980,1725
19,1,Government of Bangladesh,PCJSS,1981,1726
19,1,Government of Bangladesh,PCJSS,1982,1727
19,1,Government of Bangladesh,PCJSS,1983,1728
19,1,Government of Bangladesh,PCJSS,1984,1729
19,1,Government of Bangladesh,PCJSS,1985,1730
19,1,Government of Bangladesh,PCJSS,1986,1731
19,1,Government of Bangladesh,PCJSS,1987,1732
19,1,Government of Bangladesh,PCJSS,1988,1733
19,1,Government of Bangladesh,PCJSS,1989,1734
19,1,Government of Bangladesh,PCJSS,1990,1735
19,1,Government of Bangladesh,PCJSS,1991,1736
60,2,Government of Cyprus,Government of Turkey,1974,1737
106,1,Government of Iran,Government of Iraq,1974,1738
106,2,Government of Iran,Government of Iraq,1980,1739
106,2,Government of Iran,Government of Iraq,1981,1740
106,2,Government of Iran,Government of Iraq,1982,1741
106,2,Government of Iran,Government of Iraq,1983,1742
106,2,Government of Iran,Government of Iraq,1984,1743
106,2,Government of Iran,Government of Iraq,1985,1744
106,2,Government of Iran,Government of Iraq,1986,1745
106,2,Government of Iran,Government of Iraq,1987,1746
106,2,Government of Iran,Government of Iraq,1988,1747
168,2,Government of Pakistan,BLF,1974,1748
168,1,Government of Pakistan,BLF,1975,1749
168,1,Government of Pakistan,BLF,1976,1750
168,1,Government of Pakistan,BLF,1977,1751
168,1,Government of Pakistan,BLA,2004,1752
168,1,Government of Pakistan,"Baloch Ittehad, BLA",2006,1753
168,1,Government of Pakistan,BLA,2007,1754
168,1,Government of Pakistan,"BLA, BRA",2008,1755
168,1,Government of Pakistan,"BLA, BRA",2009,1756
168,1,Government of Pakistan,BLA,2011,1757
168,1,Government of Pakistan,"BLA, BLF, BRA",2012,1758
168,1,Government of Pakistan,BLA,2013,1759
168,1,Government of Pakistan,"BLA, BRA",2014,1760
168,1,Government of Pakistan,"BLA, BLF, BRA",2015,1761
168,1,Government of Pakistan,"BLA, UBA",2016,1762
168,1,Government of Pakistan,BRAS,2019,1763
168,1,Government of Pakistan,BRAS,2020,1764
168,1,Government of Pakistan,BRAS,2021,1765
168,1,Government of Pakistan,BRAS,2022,1766
168,1,Government of Pakistan,BRAS,2023,1767
70,1,Government of Eritrea,EIJM - AS,1997,1768
70,1,Government of Eritrea,EIJM - AS,1999,1769
70,1,Government of Eritrea,EIJM - AS,2003,1770
7,2,Government of Angola,"FNLA, UNITA",1975,1771
7,2,Government of Angola,"FNLA, UNITA",1976,1772
7,2,Government of Angola,"FNLA, UNITA",1977,1773
7,2,Government of Angola,"FNLA, UNITA",1978,1774
7,2,Government of Angola,"FNLA, UNITA",1979,1775
7,2,Government of Angola,UNITA,1980,1776
7,2,Government of Angola,UNITA,1981,1777
7,2,Government of Angola,UNITA,1982,1778
7,2,Government of Angola,UNITA,1983,1779
7,2,Government of Angola,UNITA,1984,1780
7,2,Government of Angola,UNITA,1985,1781
7,2,Government of Angola,UNITA,1986,1782
7,2,Government of Angola,UNITA,1987,1783
7,2,Government of Angola,UNITA,1988,1784
7,2,Government of Angola,UNITA,1989,1785
7,2,Government of Angola,UNITA,1990,1786
7,1,Government of Angola,UNITA,1991,1787
7,2,Government of Angola,UNITA,1992,1788
7,2,Government of Angola,UNITA,1993,1789
7,2,Government of Angola,UNITA,1994,1790
7,1,Government of Angola,UNITA,1995,1791
7,2,Government of Angola,UNITA,1998,1792
7,2,Government of Angola,UNITA,1999,1793
7,2,Government of Angola,UNITA,2000,1794
7,2,Government of Angola,UNITA,2001,1795
7,1,Government of Angola,UNITA,2002,1796
38,1,Government of Cambodia (Kampuchea),Government of Vietnam (North Vietnam),1975,1797
38,1,Government of Cambodia (Kampuchea),Government of Vietnam (North Vietnam),1976,1798
38,1,Government of Cambodia (Kampuchea),Government of Vietnam (North Vietnam),1977,1799
73,1,Government of Ethiopia,Ogaden Liberation Front,1964,1800
73,1,Government of Ethiopia,WSLF,1976,1801
73,2,Government of Ethiopia,WSLF,1977,1802
73,2,Government of Ethiopia,WSLF,1978,1803
73,1,Government of Ethiopia,WSLF,1979,1804
73,1,Government of Ethiopia,WSLF,1980,1805
73,1,Government of Ethiopia,WSLF,1981,1806
73,1,Government of Ethiopia,WSLF,1982,1807
73,1,Government of Ethiopia,WSLF,1983,1808
73,1,Government of Ethiopia,AIAI,1993,1809
73,1,Government of Ethiopia,ONLF,1994,1810
73,1,Government of Ethiopia,"AIAI, ONLF",1996,1811
73,1,Government of Ethiopia,ONLF,1998,1812
73,1,Government of Ethiopia,"AIAI, ONLF",1999,1813
73,1,Government of Ethiopia,ONLF,2000,1814
73,1,Government of Ethiopia,ONLF,2001,1815
73,1,Government of Ethiopia,ONLF,2002,1816
73,1,Government of Ethiopia,ONLF,2003,1817
73,1,Government of Ethiopia,ONLF,2004,1818
73,1,Government of Ethiopia,ONLF,2005,1819
73,1,Government of Ethiopia,ONLF,2006,1820
73,1,Government of Ethiopia,ONLF,2007,1821
73,1,Government of Ethiopia,ONLF,2008,1822
73,1,Government of Ethiopia,ONLF,2009,1823
73,1,Government of Ethiopia,ONLF,2010,1824
73,1,Government of Ethiopia,ONLF,2011,1825
73,1,Government of Ethiopia,ONLF,2012,1826
73,1,Government of Ethiopia,ONLF,2013,1827
73,1,Government of Ethiopia,ONLF,2014,1828
73,1,Government of Ethiopia,ONLF,2015,1829
73,1,Government of Ethiopia,ONLF,2016,1830
105,2,Government of Indonesia,CNRT,1975,1831
105,2,Government of Indonesia,CNRT,1976,1832
105,2,Government of Indonesia,CNRT,1977,1833
105,2,Government of Indonesia,CNRT,1978,1834
105,1,Government of Indonesia,CNRT,1979,1835
105,1,Government of Indonesia,CNRT,1980,1836
105,1,Government of Indonesia,CNRT,1981,1837
105,1,Government of Indonesia,CNRT,1982,1838
105,1,Government of Indonesia,CNRT,1983,1839
105,1,Government of Indonesia,CNRT,1984,1840
105,1,Government of Indonesia,CNRT,1985,1841
105,1,Government of Indonesia,CNRT,1986,1842
105,1,Government of Indonesia,CNRT,1987,1843
105,1,Government of Indonesia,CNRT,1988,1844
105,1,Government of Indonesia,CNRT,1992,1845
105,1,Government of Indonesia,CNRT,1997,1846
105,1,Government of Indonesia,CNRT,1998,1847
105,1,Government of Indonesia,CNRT,1999,1848
149,1,Government of Morocco,POLISARIO,1975,1849
149,1,Government of Morocco,POLISARIO,1976,1850
149,1,Government of Morocco,POLISARIO,1977,1851
149,1,Government of Morocco,POLISARIO,1978,1852
149,2,Government of Morocco,POLISARIO,1979,1853
149,2,Government of Morocco,POLISARIO,1980,1854
149,1,Government of Morocco,POLISARIO,1981,1855
149,1,Government of Morocco,POLISARIO,1982,1856
149,1,Government of Morocco,POLISARIO,1983,1857
149,1,Government of Morocco,POLISARIO,1984,1858
149,1,Government of Morocco,POLISARIO,1985,1859
149,1,Government of Morocco,POLISARIO,1986,1860
149,1,Government of Morocco,POLISARIO,1987,1861
149,1,Government of Morocco,POLISARIO,1988,1862
149,1,Government of Morocco,POLISARIO,1989,1863
150,1,Government of Mozambique,Renamo,1977,1864
150,1,Government of Mozambique,Renamo,1978,1865
150,1,Government of Mozambique,Renamo,1979,1866
150,1,Government of Mozambique,Renamo,1980,1867
150,2,Government of Mozambique,Renamo,1981,1868
150,2,Government of Mozambique,Renamo,1982,1869
150,2,Government of Mozambique,Renamo,1983,1870
150,2,Government of Mozambique,Renamo,1984,1871
150,2,Government of Mozambique,Renamo,1985,1872
150,2,Government of Mozambique,Renamo,1986,1873
150,2,Government of Mozambique,Renamo,1987,1874
150,2,Government of Mozambique,Renamo,1988,1875
150,2,Government of Mozambique,Renamo,1989,1876
150,2,Government of Mozambique,Renamo,1990,1877
150,2,Government of Mozambique,Renamo,1991,1878
150,1,Government of Mozambique,Renamo,1992,1879
150,1,Government of Mozambique,Renamo,2013,1880
150,1,Government of Mozambique,Renamo,2014,1881
150,1,Government of Mozambique,Renamo,2016,1882
150,1,Government of Mozambique,ASWJ,2018,1883
150,1,Government of Mozambique,ASWJ,2019,1884
1,2,Government of Afghanistan,PDPA,1978,1885
1,2,Government of Afghanistan,Jam'iyyat-i Islami-yi Afghanistan,1979,1886
1,2,Government of Afghanistan,"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",1980,1887
1,2,Government of Afghanistan,"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",1981,1888
1,2,Government of Afghanistan,"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",1982,1889
1,2,Government of Afghanistan,"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",1983,1890
1,2,Government of Afghanistan,"Harakat-i Inqilab-i Islami-yi Afghanistan , Harakat-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",1984,1891
1,2,Government of Afghanistan,"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",1985,1892
1,2,Government of Afghanistan,"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",1986,1893
1,2,Government of Afghanistan,"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",1987,1894
1,2,Government of Afghanistan,"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",1988,1895
1,2,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",1989,1896
1,2,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan, Military faction (forces of Shahnawaz Tanay)",1990,1897
1,2,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan",1991,1898
1,2,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan",1992,1899
1,2,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Junbish-i Milli-yi Islami",1993,1900
1,2,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Junbish-i Milli-yi Islami",1994,1901
1,2,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Junbish-i Milli-yi Islami, Taleban",1995,1902
1,2,Government of Afghanistan,"Jam'iyyat-i Islami-yi Afghanistan, Taleban, UIFSA",1996,1903
1,2,Government of Afghanistan,UIFSA,1997,1904
1,2,Government of Afghanistan,UIFSA,1998,1905
1,2,Government of Afghanistan,UIFSA,1999,1906
1,2,Government of Afghanistan,UIFSA,2000,1907
1,2,Government of Afghanistan,UIFSA,2001,1908
1,1,Government of Afghanistan,Hizb-i Islami-yi Afghanistan,2002,1909
1,1,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Taleban",2003,1910
1,1,Government of Afghanistan,Taleban,2004,1911
1,2,Government of Afghanistan,Taleban,2005,1912
1,2,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Taleban",2006,1913
1,2,Government of Afghanistan,Taleban,2007,1914
1,2,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Taleban",2008,1915
1,2,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Taleban",2009,1916
1,2,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Taleban",2010,1917
1,2,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Taleban",2011,1918
1,2,Government of Afghanistan,Taleban,2012,1919
1,2,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Taleban",2013,1920
1,2,Government of Afghanistan,Taleban,2014,1921
1,2,Government of Afghanistan,Taleban,2015,1922
1,2,Government of Afghanistan,Taleban,2016,1923
1,2,Government of Afghanistan,Taleban,2017,1924
1,2,Government of Afghanistan,Taleban,2018,1925
1,2,Government of Afghanistan,Taleban,2019,1926
1,2,Government of Afghanistan,"High Council of Afghanistan Islamic Emirate, Taleban",2020,1927
1,2,Government of Afghanistan,"NRF, Taleban",2021,1928
1,1,Government of Afghanistan,"AFF, NRF",2022,1929
1,1,Government of Afghanistan,"AFF, NRF",2023,1930
47,1,Government of China,Government of Vietnam (North Vietnam),1974,1931
47,1,Government of China,Government of Vietnam (North Vietnam),1978,1932
47,2,Government of China,Government of Vietnam (North Vietnam),1979,1933
47,1,Government of China,Government of Vietnam (North Vietnam),1980,1934
47,1,Government of China,Government of Vietnam (North Vietnam),1981,1935
47,1,Government of China,Government of Vietnam (North Vietnam),1983,1936
47,1,Government of China,Government of Vietnam (North Vietnam),1984,1937
47,1,Government of China,Government of Vietnam (North Vietnam),1986,1938
47,1,Government of China,Government of Vietnam (North Vietnam),1987,1939
47,1,Government of China,Government of Vietnam (North Vietnam),1988,1940
104,1,Government of India,TNV,1979,1941
104,1,Government of India,TNV,1980,1942
104,1,Government of India,TNV,1981,1943
104,1,Government of India,TNV,1982,1944
104,1,Government of India,TNV,1983,1945
104,1,Government of India,TNV,1984,1946
104,1,Government of India,TNV,1985,1947
104,1,Government of India,TNV,1986,1948
104,1,Government of India,TNV,1987,1949
104,1,Government of India,TNV,1988,1950
104,1,Government of India,ATTF,1992,1951
104,1,Government of India,"ATTF, NLFT",1997,1952
104,1,Government of India,NLFT,1999,1953
104,1,Government of India,NLFT,2000,1954
104,1,Government of India,NLFT,2001,1955
104,1,Government of India,NLFT,2002,1956
104,1,Government of India,NLFT,2003,1957
104,1,Government of India,NLFT-B,2004,1958
158,1,Government of Nicaragua,FSLN,1977,1959
158,2,Government of Nicaragua,FSLN,1978,1960
158,2,Government of Nicaragua,FSLN,1979,1961
158,1,Government of Nicaragua,Contras,1982,1962
158,2,Government of Nicaragua,Contras,1983,1963
158,2,Government of Nicaragua,Contras,1984,1964
158,2,Government of Nicaragua,Contras,1985,1965
158,2,Government of Nicaragua,Contras,1986,1966
158,2,Government of Nicaragua,Contras,1987,1967
158,2,Government of Nicaragua,Contras,1988,1968
158,1,Government of Nicaragua,Contras,1989,1969
158,1,Government of Nicaragua,Contras,1990,1970
198,1,Government of Somalia,SSDF,1982,1971
198,1,Government of Somalia,"SNM, SSDF",1983,1972
198,1,Government of Somalia,"SNM, SSDF",1984,1973
198,1,Government of Somalia,SNM,1986,1974
198,1,Government of Somalia,SNM,1987,1975
198,2,Government of Somalia,SNM,1988,1976
198,1,Government of Somalia,"SNM, SPM",1989,1977
198,2,Government of Somalia,"SNM, SPM, USC/SSA",1990,1978
198,2,Government of Somalia,"SNM, SPM, USC/SNA, USC/SSA",1991,1979
198,2,Government of Somalia,USC/SNA,1992,1980
198,1,Government of Somalia,USC/SNA,1993,1981
198,1,Government of Somalia,USC/SNA,1994,1982
198,1,Government of Somalia,USC/SNA,1995,1983
198,1,Government of Somalia,USC/SNA,1996,1984
198,1,Government of Somalia,SRRC,2001,1985
198,1,Government of Somalia,SRRC,2002,1986
198,1,Government of Somalia,ARS/UIC,2006,1987
198,2,Government of Somalia,ARS/UIC,2007,1988
198,2,Government of Somalia,"Al-Shabaab, ARS/UIC",2008,1989
198,2,Government of Somalia,"Al-Shabaab, Hizbul Islam",2009,1990
198,2,Government of Somalia,"Al-Shabaab, Hizbul Islam",2010,1991
198,2,Government of Somalia,Al-Shabaab,2011,1992
198,2,Government of Somalia,Al-Shabaab,2012,1993
198,1,Government of Somalia,Al-Shabaab,2013,1994
198,2,Government of Somalia,Al-Shabaab,2014,1995
198,2,Government of Somalia,Al-Shabaab,2015,1996
198,2,Government of Somalia,Al-Shabaab,2016,1997
198,2,Government of Somalia,Al-Shabaab,2017,1998
198,2,Government of Somalia,Al-Shabaab,2018,1999
198,2,Government of Somalia,Al-Shabaab,2019,2000
198,2,Government of Somalia,Al-Shabaab,2020,2001
198,2,Government of Somalia,Al-Shabaab,2021,2002
198,2,Government of Somalia,Al-Shabaab,2022,2003
198,2,Government of Somalia,Al-Shabaab,2023,2004
106,1,Government of Iran,MEK,1979,2005
106,1,Government of Iran,MEK,1980,2006
106,2,Government of Iran,MEK,1981,2007
106,2,Government of Iran,MEK,1982,2008
106,1,Government of Iran,MEK,1986,2009
106,1,Government of Iran,MEK,1987,2010
106,1,Government of Iran,MEK,1988,2011
106,1,Government of Iran,MEK,1991,2012
106,1,Government of Iran,MEK,1993,2013
106,1,Government of Iran,MEK,1997,2014
106,1,Government of Iran,MEK,1999,2015
106,1,Government of Iran,MEK,2000,2016
106,1,Government of Iran,MEK,2001,2017
106,1,Government of Iran,PJAK,2005,2018
106,1,Government of Iran,"Jondullah, PJAK",2006,2019
106,1,Government of Iran,"Jondullah, PJAK",2007,2020
106,1,Government of Iran,"Jondullah, PJAK",2008,2021
106,1,Government of Iran,"Jondullah, PJAK",2009,2022
106,1,Government of Iran,Jondullah,2010,2023
106,1,Government of Iran,PJAK,2011,2024
106,1,Government of Iran,PJAK,2018,2025
106,1,Government of Iran,Jaish al-Adl,2019,2026
106,1,Government of Iran,PJAK,2020,2027
106,1,Government of Iran,PJAK,2021,2028
106,1,Government of Iran,Jaish al-Adl,2023,2029
106,1,Government of Iran,APCO,1979,2030
106,1,Government of Iran,APCO,1980,2031
188,1,Government of Saudi Arabia,JSM,1979,2032
125,1,Government of Liberia,Military faction (forces of Samuel Doe),1980,2033
125,1,Government of Liberia,NPFL,1989,2034
125,1,Government of Liberia,"INPFL, NPFL",1990,2035
125,1,Government of Liberia,LURD,2000,2036
125,1,Government of Liberia,LURD,2001,2037
125,1,Government of Liberia,LURD,2002,2038
125,2,Government of Liberia,"LURD, MODEL",2003,2039
203,1,Government of Spain,ETA,1978,2040
203,1,Government of Spain,ETA,1979,2041
203,1,Government of Spain,ETA,1980,2042
203,1,Government of Spain,ETA,1981,2043
203,1,Government of Spain,ETA,1982,2044
203,1,Government of Spain,ETA,1985,2045
203,1,Government of Spain,ETA,1986,2046
203,1,Government of Spain,ETA,1987,2047
203,1,Government of Spain,ETA,1991,2048
227,1,Government of Tunisia,Résistance Armée Tunisienne,1980,2049
227,1,Government of Tunisia,AQIM,2013,2050
227,1,Government of Tunisia,AQIM,2014,2051
227,1,Government of Tunisia,"AQIM, JAK-T",2015,2052
83,1,Government of Gambia,NRC,1981,2053
199,1,Government of South Africa,ANC,1981,2054
199,1,Government of South Africa,ANC,1982,2055
199,1,Government of South Africa,ANC,1983,2056
199,1,Government of South Africa,ANC,1985,2057
